episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S02E02,596,2,"00:35:50,140","00:35:53,220",DANIEL MOLLOY,It's not safe there!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.62; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,597,1,"00:35:53,270","00:35:56,240",DANIEL MOLLOY,Fourteen hapless vampires being led by a vampire,uncertain,best contextual candidate from text-only sources,recognition_margin=0.43; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,598,1,"00:35:56,290","00:35:58,770",DANIEL MOLLOY,with skin darker than yours?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.43; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,599,1,"00:35:58,820","00:36:01,920",LOUIS DE POINTE DU LAC,What else is there to be scared of?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.10; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,600,1,"00:36:01,970","00:36:03,480",DANIEL MOLLOY,Other than your own lust?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.87; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,601,1,"00:36:04,180","00:36:06,706",ARMAND,"Oh, you felt my lust?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.27; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | DANIEL MOLLOY
S02E02,601,2,"00:36:04,180","00:36:06,706",DANIEL MOLLOY,Armand?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | CELESTE
S02E02,602,1,"00:36:06,707","00:36:09,260",ARMAND,"Oh, yeah. Felt his too.",high,direct-address response context,,English,,
S02E02,603,1,"00:36:09,310","00:36:12,540",LOUIS DE POINTE DU LAC,"Now I know what two blood fat cocks slapping hands feel like,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.44; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,604,1,"00:36:12,590","00:36:14,100",LOUIS DE POINTE DU LAC,so thank you for that.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.44; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,605,1,"00:36:15,720","00:36:17,209",LOUIS DE POINTE DU LAC,Take your people pictures!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.47; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,606,1,"00:36:17,210","00:36:20,220",LOUIS DE POINTE DU LAC,Worship them in the red light all you want!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,607,1,"00:36:20,270","00:36:21,620",LOUIS DE POINTE DU LAC,I want to be with my own!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.93; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,608,1,"00:36:21,640","00:36:23,100",ARMAND,"Don't ruin this for me, Louis.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,609,1,"00:36:23,140","00:36:24,380",LOUIS DE POINTE DU LAC,I need this!,high,direct-address response context,,English,,
S02E02,610,1,"00:36:24,433","00:36:26,540",ARMAND,"The coven had lifted Claudia's spirits,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,611,1,"00:36:26,590","00:36:29,360",ARMAND,but seeing Lestat's portrait put me on edge.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,612,1,"00:36:29,380","00:36:31,540",LOUIS DE POINTE DU LAC,"I needed confirmation of his death,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,613,1,"00:36:31,590","00:36:33,670",LOUIS DE POINTE DU LAC,and then I remembered his frequent money wires,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,614,1,"00:36:33,680","00:36:36,110",LOUIS DE POINTE DU LAC,"came from a law firm with an address in the Marais,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,615,1,"00:36:36,160","00:36:37,970",LOUIS DE POINTE DU LAC,Roget & Associates.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,616,1,"00:36:38,029","00:36:39,420",LOUIS DE POINTE DU LAC,We were very close friends.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.03; no episode audio used,English,,SANTIAGO | ARMAND | DANIEL MOLLOY
S02E02,617,1,"00:36:39,470","00:36:42,170",LOUIS DE POINTE DU LAC,We owned some real estate together.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.54; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,618,1,"00:36:42,220","00:36:44,700",LOUIS DE POINTE DU LAC,A townhouse on Royal Street...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.79; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,619,1,"00:36:45,600","00:36:46,760",LOUIS DE POINTE DU LAC,in New Orleans.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.13; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,620,1,"00:36:46,810","00:36:49,000",DANIEL MOLLOY,Maybe your records reflect that?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.46; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,621,1,"00:36:53,240","00:36:56,770",LOUIS DE POINTE DU LAC,"We were separated by war, Mr. Lioncourt and myself.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.43; no episode audio used,English,,ARMAND | SANTIAGO | CLAUDIA
S02E02,622,1,"00:36:56,820","00:36:59,200",LOUIS DE POINTE DU LAC,I had some work in Europe.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.93; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,623,1,"00:37:00,230","00:37:03,770",ARMAND,I lost my American passport doing that work.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E02,624,1,"00:37:03,820","00:37:05,960",DANIEL MOLLOY,I'm in the process of...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.43; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,625,1,"00:37:07,580","00:37:09,269",DANIEL MOLLOY,"Uh, I'm not here for money.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,626,1,"00:37:09,270","00:37:14,950",DANIEL MOLLOY,I'm here to know if you've heard from... him.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.49; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,627,1,"00:37:15,567","00:37:17,120",LOUIS DE POINTE DU LAC,If...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,628,1,"00:37:18,030","00:37:20,400",DANIEL MOLLOY,"If he is alive, and if so...",uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,629,1,"00:37:20,420","00:37:22,420",ARMAND,We have not heard from Monsieur de Lioncourt,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,Mixed English/French,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,630,1,"00:37:22,470","00:37:24,350",ARMAND,"since February 1940,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,631,1,"00:37:24,409","00:37:27,230",ARMAND,"when we processed several wires for him, uh,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,632,1,"00:37:27,280","00:37:29,260",ARMAND,for a party he was throwing.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,633,1,"00:37:30,457","00:37:32,860",LOUIS DE POINTE DU LAC,"I know who you are, Monsieur.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,634,1,"00:37:34,310","00:37:37,120",ARMAND,"And I know what you meant to our cherished client,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E02,635,1,"00:37:37,170","00:37:39,200",ARMAND,Monsieur de Lioncourt.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,Mixed English/French,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E02,636,1,"00:37:40,310","00:37:41,400",LOUIS DE POINTE DU LAC,You say...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.64; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,637,1,"00:37:42,700","00:37:44,040",DANIEL MOLLOY,"You said ""meant"".",uncertain,best contextual candidate from text-only sources,recognition_margin=0.57; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,638,1,"00:37:48,780","00:37:50,580",LOUIS DE POINTE DU LAC,Perhaps he is dead.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.98; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,639,1,"00:37:51,760","00:37:53,814",LOUIS DE POINTE DU LAC,"Or ""sleeping"". Hmm?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.57; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,640,1,"00:37:54,540","00:37:56,800",ARMAND,"I have no confirmation of his actual death,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,641,1,"00:37:56,850","00:38:00,530",ARMAND,"and cannot declare him legally dead for years,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,642,1,"00:38:00,580","00:38:04,910",ARMAND,"but seeing as you are now here in Paris,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,643,1,"00:38:04,960","00:38:08,360",ARMAND,"and the fact he has made no withdrawals from his account,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,644,1,"00:38:08,411","00:38:11,050",ARMAND,"between us, it is confirmation enough",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,645,1,"00:38:11,100","00:38:13,400",ARMAND,"for me to pass this box to you,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,646,1,"00:38:13,450","00:38:16,140",ARMAND,"as instructed in case of, uh...",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,647,1,"00:38:18,130","00:38:19,370",DANIEL MOLLOY,Well...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.74; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,648,1,"00:38:21,049","00:38:23,290",ARMAND,I have a client arriving in 20 minutes.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,649,1,"00:38:25,280","00:38:26,346",ARMAND,You may have the office.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,650,1,"00:39:07,050","00:39:08,200",LOUIS DE POINTE DU LAC,Hmm.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,651,1,"00:39:13,140","00:39:15,520",ARMAND,"In the event that you are reading this,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,652,1,"00:39:16,280","00:39:18,360",LOUIS DE POINTE DU LAC,"something dreadful has occurred,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.15; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,653,1,"00:39:18,410","00:39:22,380",LOUIS DE POINTE DU LAC,"which is not my own death, but rather...",uncertain,best contextual candidate from text-only sources,recognition_margin=1.15; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,654,1,"00:39:23,920","00:39:28,620",LOUIS DE POINTE DU LAC,the fact that we both now exist in two different worlds.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.98; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,655,1,"00:39:29,659","00:39:31,950",LOUIS DE POINTE DU LAC,Do not waste your life,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,656,1,"00:39:32,000","00:39:36,090",LOUIS DE POINTE DU LAC,seeking revenge on the person or persons who did this.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,657,1,"00:39:36,140","00:39:39,390",LOUIS DE POINTE DU LAC,Do not give them the satisfaction of the hunt.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.75; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,658,1,"00:39:41,200","00:39:44,280",LOUIS DE POINTE DU LAC,Let treachery eat away at them from within.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,659,1,"00:39:46,090","00:39:47,790",LOUIS DE POINTE DU LAC,And you...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,660,1,"00:39:49,840","00:39:51,556",LOUIS DE POINTE DU LAC,you go carry on with your living.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,661,1,"00:39:51,557","00:39:54,220",LOUIS DE POINTE DU LAC,"Know only this, mon cher,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.73; no episode audio used,Mixed English/French,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,662,1,"00:39:54,270","00:39:56,620",LOUIS DE POINTE DU LAC,"you are the only being I trust,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.73; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,663,1,"00:39:58,140","00:40:01,640",LOUIS DE POINTE DU LAC,"and whom I love, above and beyond myself.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.25; no episode audio used,English,,SANTIAGO | ARMAND | DANIEL MOLLOY
S02E02,664,1,"00:40:05,670","00:40:07,810",LOUIS DE POINTE DU LAC,All my love belongs to you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,665,1,"00:40:08,540","00:40:09,900",ARMAND,You are its keeper.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,666,1,"00:40:15,770","00:40:18,440",LOUIS DE POINTE DU LAC,A veil will now forever separate our union.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,667,1,"00:40:21,040","00:40:23,200",ARMAND,But it is a thin veil...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,668,1,"00:40:25,260","00:40:27,580",LOUIS DE POINTE DU LAC,"and I am always on the other side,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.76; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,669,1,"00:40:30,160","00:40:33,500",LOUIS DE POINTE DU LAC,face pressed up against your longing.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.59; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,670,1,"00:40:38,220","00:40:40,880",LOUIS DE POINTE DU LAC,Lestat de Lioncourt.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,671,1,"00:40:46,277","00:40:50,030",LOUIS DE POINTE DU LAC,"Lestat, Lestat, Lestat.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.45; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,672,1,"00:40:50,080","00:40:51,200",LOUIS DE POINTE DU LAC,"Love of my life,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.44; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,673,1,"00:40:51,250","00:40:54,120",LOUIS DE POINTE DU LAC,"or is it more ""rebound of my life"" with you two?",uncertain,best contextual candidate from text-only sources,recognition_margin=1.44; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,674,1,"00:40:54,160","00:40:57,500",DANIEL MOLLOY,It's a haunting memory Louis just shared with you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.55; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,675,1,"00:40:57,550","00:41:01,320",ARMAND,"What a comfort, your ability to continue pulling humor from his pain.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,676,1,"00:41:01,370","00:41:03,620",ARMAND,Cathartic.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,676,2,"00:41:01,370","00:41:03,620",DANIEL MOLLOY,It's a joke. It's a joke.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.84; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | ARMAND
S02E02,677,1,"00:41:03,650","00:41:06,660",LOUIS DE POINTE DU LAC,You serve it up.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.47; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,677,2,"00:41:03,650","00:41:06,660",DANIEL MOLLOY,Alice is in her third trimester.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,ARMAND | SANTIAGO | CLAUDIA
S02E02,678,1,"00:41:06,690","00:41:09,000",ARMAND,She's steps in gum on the corner of Rues Palatine,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | CLAUDIA
S02E02,679,1,"00:41:09,042","00:41:11,210",ARMAND,and Servandoni.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | CLAUDIA
S02E02,679,2,"00:41:09,042","00:41:11,210",LOUIS DE POINTE DU LAC,The old parlor trick.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,680,1,"00:41:11,260","00:41:12,690",LOUIS DE POINTE DU LAC,She makes you scrape it off,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,681,1,"00:41:12,710","00:41:14,160",LOUIS DE POINTE DU LAC,with a credit card.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,681,2,"00:41:12,710","00:41:14,160",DANIEL MOLLOY,It's not a credit card.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.27; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,682,1,"00:41:14,180","00:41:15,800",LOUIS DE POINTE DU LAC,I have no credit. It's a library card.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.31; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,683,1,"00:41:15,820","00:41:18,680",ARMAND,She was wearing that short purple dress you favored.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | DANIEL MOLLOY
S02E02,684,1,"00:41:18,700","00:41:20,856",LOUIS DE POINTE DU LAC,I liked the way she walked in it.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.70; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,684,2,"00:41:18,700","00:41:20,856",ARMAND,You felt freer...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.61; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,685,1,"00:41:20,880","00:41:23,179",ARMAND,She was confident in it.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,685,2,"00:41:20,880","00:41:23,179",DANIEL MOLLOY,... to hold her hand in Paris.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | ARMAND
S02E02,686,1,"00:41:23,180","00:41:25,860",LOUIS DE POINTE DU LAC,I wonder why that is?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.68; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,686,2,"00:41:23,180","00:41:25,860",ARMAND,"Hitting the garage door, Louis.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,687,1,"00:41:25,900","00:41:27,400",LOUIS DE POINTE DU LAC,"All the crap, have at it!",high,direct-address response context,,English,,
S02E02,688,1,"00:41:27,450","00:41:31,029",DANIEL MOLLOY,"You worked so hard to get that table right in the corner,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,689,1,"00:41:31,030","00:41:32,340",DANIEL MOLLOY,so you could pull out the ring.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,690,1,"00:41:32,390","00:41:33,660",DANIEL MOLLOY,"The ring! Yeah, that's good.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | ARMAND
S02E02,691,1,"00:41:33,690","00:41:35,610",DANIEL MOLLOY,Just at the right moment to surprise her.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.17; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,692,1,"00:41:35,660","00:41:37,660",LOUIS DE POINTE DU LAC,Which I did.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.39; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,692,2,"00:41:35,660","00:41:37,660",DANIEL MOLLOY,And what did she say,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,693,1,"00:41:37,690","00:41:39,998",DANIEL MOLLOY,when you finally asked her to marry you?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,694,1,"00:41:45,580","00:41:48,580",ARMAND,In middle school you stole your dad's Playboy magazines.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.75; no episode audio used,English,,SANTIAGO | LOUIS DE POINTE DU LAC | CLAUDIA
S02E02,695,1,"00:41:48,620","00:41:51,540",DANIEL MOLLOY,Sold them at recess.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,SANTIAGO | ARMAND | LOUIS DE POINTE DU LAC
S02E02,695,2,"00:41:48,620","00:41:51,540",ARMAND,Danny.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | CLAUDIA
S02E02,696,1,"00:41:51,590","00:41:53,860",LOUIS DE POINTE DU LAC,I'll ask for a third time.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.12; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,697,1,"00:41:53,910","00:41:59,350",LOUIS DE POINTE DU LAC,What did Alice say when you finally asked her to marry you?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,698,1,"00:41:59,400","00:42:01,280",ARMAND,"Louis, perhaps we should...",uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,699,1,"00:42:01,330","00:42:02,880",LOUIS DE POINTE DU LAC,She said no.,high,direct-address response context,,English,,
S02E02,700,1,"00:42:11,780","00:42:15,400",LOUIS DE POINTE DU LAC,"She wanted to say yes, but she didn't trust you.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.61; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,701,1,"00:42:15,450","00:42:17,560",LOUIS DE POINTE DU LAC,You hadn't given her a reason to.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.70; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,702,1,"00:42:17,619","00:42:20,820",LOUIS DE POINTE DU LAC,Would you like to know what she thinks of you now?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.66; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
